"Symbol","EndDate","StateTypeCode","Area","ApplyTypeCode","ApplyType","Invention","UtilityModel"
"300680","2019-12-31","1","1","S5201","已申请","8","19"
"300680","2019-12-31","1","1","S5203","已授权","0","16"
"300680","2019-12-31","1","1","S5205","截止报告期末累计已被受理","225","282"
"300680","2019-12-31","1","1","S5206","截止报告期末累计已授权","55","160"
"300680","2020-12-31","1","1","S5201","已申请","12","15"
"300680","2020-12-31","1","1","S5203","已授权","","19"
"300680","2020-12-31","1","1","S5205","截止报告期末累计已被受理","238","299"
"300680","2020-12-31","1","1","S5206","截止报告期末累计已授权","55","154"
"300680","2020-12-31","2","1","S5203","已授权","","19"
"300680","2021-12-31","1","1","S5206","截止报告期末累计已授权","59","249"
"300680","2021-12-31","1","1","S5203","已授权","1","12"
"300680","2021-12-31","2","1","S5201","已申请","12","15"
"300681","2019-12-31","1","1","S5204","截至报告期末累计获得","20","97"
"300681","2020-12-31","2","1","S5206","截止报告期末累计已授权","24","118"
"300681","2021-12-31","2","1","S5206","截止报告期末累计已授权","24","128"
"300684","2017-12-31","1","1","S5201","已申请","",""
"300684","2017-12-31","1","1","S5205","截止报告期末累计已被受理","31",""
"300684","2017-12-31","1","1","S5204","截至报告期末累计获得","5","16"
"300684","2018-12-31","1","1","S5201","已申请","",""
"300684","2018-12-31","1","1","S5205","截止报告期末累计已被受理","47","53"
"300684","2018-12-31","1","1","S5206","截止报告期末累计已授权","","33"
"300684","2018-12-31","1","1","S5204","截至报告期末累计获得","5",""
"300684","2018-12-31","1","2","S5204","截至报告期末累计获得","1",""
"300684","2019-12-31","1","1","S5201","已申请","",""
"300684","2019-12-31","1","1","S5205","截止报告期末累计已被受理","49","61"
"300684","2019-12-31","1","1","S5204","截至报告期末累计获得","5",""
"300684","2019-12-31","1","2","S5204","截至报告期末累计获得","2",""
"300684","2019-12-31","1","1","S5206","截止报告期末累计已授权","","55"
"300684","2020-12-31","1","1","S5205","截止报告期末累计已被受理","66","82"
"300684","2020-12-31","1","1","S5204","截至报告期末累计获得","7",""
"300684","2020-12-31","1","2","S5204","截至报告期末累计获得","2",""
"300684","2020-12-31","1","1","S5206","截止报告期末累计已授权","","73"
"300684","2020-12-31","1","1","S5201","已申请","",""
"300684","2021-12-31","1","1","S5201","已申请","",""
"300684","2021-12-31","1","1","S5205","截止报告期末累计已被受理","74","92"
"300684","2021-12-31","1","1","S5204","截至报告期末累计获得","7",""
"300684","2021-12-31","1","2","S5204","截至报告期末累计获得","8",""
"300684","2021-12-31","1","1","S5206","截止报告期末累计已授权","","74"
"300685","2017-12-31","1","1","S5202","已获得","1",""
"300685","2017-12-31","1","1","S5204","截至报告期末累计获得","18","3"
"300685","2017-12-31","1","2","S5204","截至报告期末累计获得","3",""
"300685","2018-12-31","1","1","S5206","截止报告期末累计已授权","27","2"
"300685","2018-12-31","1","2","S5206","截止报告期末累计已授权","3",""
"300685","2018-12-31","1","1","S5203","已授权","6",""
"300685","2019-12-31","1","1","S5204","截至报告期末累计获得","30","2"
"300685","2019-12-31","1","1","S5202","已获得","6",""
"300685","2020-12-31","1","1","S5206","截止报告期末累计已授权","35","3"
"300685","2020-12-31","1","1","S5203","已授权","",""
"300685","2021-12-31","1","1","S5202","已获得","44","6"
"300685","2021-12-31","1","1","S5203","已授权","6",""
"300686","2017-12-31","1","1","S5203","已授权","1","6"
"300686","2017-12-31","1","1","S5204","截至报告期末累计获得","3","16"
"300686","2018-12-31","1","1","S5204","截至报告期末累计获得","5","25"
"300686","2019-12-31","1","1","S5203","已授权","1","11"
"300686","2019-12-31","1","1","S5204","截至报告期末累计获得","6","36"
"300686","2020-12-31","1","1","S5204","截至报告期末累计获得","10","94"
"300687","2017-12-31","1","1","S5204","截至报告期末累计获得","3","2"
"300687","2021-12-31","1","1","S5202","已获得","2",""
"300687","2021-12-31","1","1","S5204","截至报告期末累计获得","13",""
"300689","2017-12-31","1","1","S5204","截至报告期末累计获得","",""
"300689","2017-12-31","1","1","S5203","已授权","",""
"300689","2018-12-31","1","1","S5204","截至报告期末累计获得","",""
"300689","2018-12-31","1","1","S5203","已授权","",""
"300689","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300689","2019-12-31","1","1","S5203","已授权","",""
"300689","2020-12-31","1","1","S5204","截至报告期末累计获得","2",""
"300689","2020-12-31","1","1","S5203","已授权","",""
"300689","2021-12-31","1","1","S5204","截至报告期末累计获得","2","84"
"300689","2021-12-31","1","1","S5203","已授权","",""
"300690","2017-12-31","1","1","S5201","已申请","4","5"
"300690","2017-12-31","1","1","S5204","截至报告期末累计获得","9","51"
"300690","2017-12-31","1","1","S5202","已获得","4","5"
"300690","2018-12-31","1","1","S5201","已申请","3","9"
"300690","2018-12-31","1","1","S5204","截至报告期末累计获得","11",""
"300690","2018-12-31","1","1","S5203","已授权","3",""
"300690","2019-12-31","1","1","S5201","已申请","1","9"
"300690","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300690","2020-12-31","1","1","S5202","已获得","","19"
"300690","2020-12-31","1","1","S5204","截至报告期末累计获得","14","102"
"300690","2020-12-31","1","1","S5201","已申请","",""
"300690","2020-12-31","1","1","S5203","已授权","",""
"300690","2021-12-31","1","1","S5202","已获得","7","22"
"300690","2021-12-31","1","1","S5204","截至报告期末累计获得","21","113"
"300691","2017-12-31","1","1","S5206","截止报告期末累计已授权","49","243"
"300691","2017-12-31","1","2","S5206","截止报告期末累计已授权","4",""
"300691","2018-12-31","1","1","S5206","截止报告期末累计已授权","73","308"
"300691","2018-12-31","1","2","S5206","截止报告期末累计已授权","4",""
"300691","2019-12-31","1","1","S5206","截止报告期末累计已授权","83","442"
"300691","2019-12-31","1","2","S5206","截止报告期末累计已授权","8",""
"300691","2020-12-31","1","2","S5204","截至报告期末累计获得","10",""
"300691","2021-12-31","1","2","S5204","截至报告期末累计获得","10",""
"300691","2021-12-31","1","1","S5204","截至报告期末累计获得","157","527"
"300692","2017-12-31","1","1","S5202","已获得","","1"
"300692","2018-12-31","1","1","S5201","已申请","9",""
"300692","2019-12-31","1","1","S5201","已申请","8","8"
"300692","2019-12-31","1","1","S5203","已授权","",""
"300692","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300692","2020-12-31","1","1","S5201","已申请","10",""
"300692","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300692","2020-12-31","1","1","S5205","截止报告期末累计已被受理","25",""
"300692","2021-12-31","1","1","S5201","已申请","9",""
"300692","2021-12-31","1","1","S5203","已授权","7",""
"300693","2017-12-31","1","1","S5204","截至报告期末累计获得","15","38"
"300693","2018-12-31","1","1","S5203","已授权","6","7"
"300693","2018-12-31","1","1","S5204","截至报告期末累计获得","21","45"
"300693","2019-12-31","1","1","S5203","已授权","14","7"
"300693","2019-12-31","1","1","S5204","截至报告期末累计获得","35","49"
"300693","2020-12-31","1","1","S5203","已授权","7","6"
"300693","2020-12-31","1","1","S5204","截至报告期末累计获得","42","53"
"300694","2018-12-31","1","1","S5204","截至报告期末累计获得","59","85"
"300694","2019-12-31","1","1","S5204","截至报告期末累计获得","60","93"
"300694","2020-12-31","1","1","S5204","截至报告期末累计获得","61","122"
"300694","2021-12-31","1","1","S5204","截至报告期末累计获得","53","118"
"300695","2017-12-31","1","1","S5202","已获得","6","5"
"300695","2017-12-31","1","1","S5204","截至报告期末累计获得","12","42"
"300695","2018-12-31","1","1","S5202","已获得","11","9"
"300695","2018-12-31","1","1","S5204","截至报告期末累计获得","23","46"
"300695","2020-12-31","2","1","S5202","已获得","4","3"
"300695","2020-12-31","1","1","S5204","截至报告期末累计获得","35",""
"300695","2020-12-31","2","1","S5203","已授权","4","3"
"300695","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300696","2017-12-31","1","1","S5205","截止报告期末累计已被受理","3","8"
"300696","2017-12-31","1","1","S5206","截止报告期末累计已授权","","6"
"300696","2018-12-31","1","1","S5201","已申请","",""
"300696","2018-12-31","1","1","S5203","已授权","","7"
"300696","2019-12-31","1","1","S5204","截至报告期末累计获得","3","15"
"300696","2019-12-31","1","1","S5205","截止报告期末累计已被受理","4","5"
"300696","2020-12-31","1","1","S5204","截至报告期末累计获得","3","25"
"300696","2021-12-31","1","1","S5204","截至报告期末累计获得","3","33"
"300697","2017-12-31","1","1","S5203","已授权","2",""
"300697","2017-12-31","1","1","S5201","已申请","","2"
"300697","2017-12-31","1","1","S5204","截至报告期末累计获得","8",""
"300697","2018-12-31","1","1","S5206","截止报告期末累计已授权","","4"
"300697","2019-12-31","1","1","S5206","截止报告期末累计已授权","8",""
"300697","2020-12-31","1","1","S5201","已申请","3","10"
"300697","2020-12-31","1","1","S5204","截至报告期末累计获得","8",""
"300697","2021-12-31","1","1","S5204","截至报告期末累计获得","9",""
"300698","2017-12-31","1","1","S5204","截至报告期末累计获得","",""
"300698","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300698","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300699","2017-12-31","1","1","S5201","已申请","",""
"300699","2019-12-31","1","1","S5203","已授权","",""
"300699","2020-12-31","1","1","S5203","已授权","",""
"300699","2021-12-31","1","1","S5204","截至报告期末累计获得","46","350"
"300699","2021-12-31","1","1","S5203","已授权","3","98"
"300699","2021-12-31","1","1","S5202","已获得","3","98"
"300699","2021-12-31","2","1","S5202","已获得","1","26"
"300699","2021-12-31","2","1","S5203","已授权","1","26"
"300700","2017-12-31","1","1","S5206","截止报告期末累计已授权","17","3"
"300700","2017-12-31","1","1","S5203","已授权","4",""
"300700","2017-12-31","1","1","S5201","已申请","",""
"300700","2018-12-31","1","1","S5204","截至报告期末累计获得","",""
"300700","2018-12-31","1","1","S5203","已授权","4",""
"300700","2019-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300700","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"300700","2019-12-31","1","1","S5203","已授权","",""
"300700","2020-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300700","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"300700","2021-12-31","1","1","S5201","已申请","",""
"300700","2021-12-31","1","1","S5203","已授权","",""
"300700","2021-12-31","1","1","S5206","截止报告期末累计已授权","",""
"300701","2017-12-31","1","1","S5204","截至报告期末累计获得","2","22"
"300701","2017-12-31","1","1","S5203","已授权","0","5"
"300701","2018-12-31","1","1","S5204","截至报告期末累计获得","4","34"
"300701","2018-12-31","1","1","S5203","已授权","2","12"
"300701","2019-12-31","1","1","S5204","截至报告期末累计获得","5","45"
"300701","2019-12-31","1","1","S5203","已授权","1","11"
"300701","2020-12-31","1","1","S5204","截至报告期末累计获得","5","48"
"300701","2020-12-31","1","1","S5203","已授权","","3"
"300701","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"300701","2021-12-31","1","1","S5203","已授权","","2"
"300702","2017-12-31","1","1","S5204","截至报告期末累计获得","13",""
"300702","2018-12-31","1","1","S5204","截至报告期末累计获得","15",""
"300702","2018-12-31","1","2","S5204","截至报告期末累计获得","",""
"300702","2019-12-31","1","1","S5201","已申请","",""
"300702","2019-12-31","1","1","S5204","截至报告期末累计获得","17",""
"300702","2019-12-31","1","2","S5204","截至报告期末累计获得","",""
"300702","2019-12-31","1","1","S5203","已授权","2",""
"300702","2019-12-31","1","2","S5203","已授权","",""
"300702","2020-12-31","1","1","S5201","已申请","10",""
"300702","2020-12-31","1","2","S5201","已申请","",""
"300702","2020-12-31","1","1","S5203","已授权","7",""
"300702","2020-12-31","1","1","S5202","已获得","7",""
"300702","2020-12-31","1","1","S5204","截至报告期末累计获得","27",""
"300702","2020-12-31","1","2","S5204","截至报告期末累计获得","",""
"300703","2017-12-31","1","1","S5206","截止报告期末累计已授权","14","145"
"300703","2018-12-31","1","1","S5206","截止报告期末累计已授权","22","166"
"300703","2019-12-31","1","1","S5204","截至报告期末累计获得","21","193"
"300703","2019-12-31","2","1","S5204","截至报告期末累计获得","21","193"
"300703","2020-12-31","1","1","S5204","截至报告期末累计获得","31","204"
"300703","2021-12-31","1","1","S5204","截至报告期末累计获得","22","232"
"300705","2017-12-31","1","1","S5204","截至报告期末累计获得","19","0"
